ClassIndex,Weight
471,0.510572081312943
472,1.5899694344241981
473,1.794738225221254
474,3.535902175062769
475,2.889090801575677
476,3.88369583162632
477,1.4623792946247254
478,0.9326986052330926
479,0.7742008030366193
480,1.37735724261166
481,0.9182381617411066
482,0.7222727003939192
483,0.6692244229638574
484,1.4623792946247254
485,0.9789481228479567
486,3.6446991650647003
487,0.5183926602389618
488,1.1070347931271285
489,1.3234941102190252
490,0.6673392837442409
491,0.97092395790658
492,4.015346537783144
493,2.9988031104962722
494,1.7043557246705434
495,0.9912361745991862
496,0.9111747912661751
497,0.6654647351943975
498,0.6368425960462514
499,0.7593123260551459
500,0.776739166325264
501,0.5863996181415978
502,0.5640605850695369
503,4.73810891458411
504,0.47667091696017205
505,0.9871060238716897
506,0.8003562355716403
507,3.1171769174895463
508,1.5689102366172551
509,1.330929470388795
510,1.4994015552481361
511,2.4174025074408725
512,1.3854119633286872
513,2.6921073378318807
514,3.88369583162632
515,1.0917301646507167
516,1.5585884587447731
517,2.214069586254257
518,2.75471448522332
519,0.5922636143230138
520,0.9182381617411066
521,1.508951883625513
522,0.6692244229638574
523,0.7029835184842894
524,1.2025657143614494
525,1.0167615696532426
526,0.5299898114747327
527,2.2562423402781477
528,2.042288325251772
529,1.2468707669958186
530,0.7593123260551459
531,0.6967807227329574
532,0.904219258508418
533,0.7403295179037672
534,0.8085510093146946
535,0.9290409636439432
536,4.73810891458411
537,0.6420201781279282
538,1.0081082796987468
539,0.936385160985002
540,1.2736851920925027
541,0.6749442898267963
542,1.2087012537204362
543,1.1964921501475025
544,3.76040390046358
545,1.4357905801770032
546,0.6768727020834443
547,1.808438517016836
548,1.4101514626738423
549,1.0817600261607558
550,0.7244814854104145
551,0.7691735250948231
552,0.9290409636439432
553,3.589476450442508
554,0.5574245781863659
555,0.48249581614909476
556,0.6105810456938287
557,4.084576650503544
558,1.1964921501475025
559,1.6566814386657729
560,1.8508237947594182
561,0.4915050741269824
562,0.9254118973797091
563,0.8169153301007087
564,1.0390589724965154
565,1.2148997216882333
566,0.974919529749817
567,0.776739166325264
568,1.1070347931271285
569,1.3234941102190252
570,1.2945652772087732
571,4.4699140703623685
572,1.0390589724965154
573,1.0768429351327524
574,0.6768727020834443
575,0.7380231954180857
576,1.4185954834084162
577,1.4994015552481361
578,0.9630302671918923
579,0.5893170291771281
580,0.602812839005612
581,0.9007811624684621
582,1.2468707669958186
583,1.0482541846425022
584,0.7050757313369211
585,0.616941264919806
586,1.1281211701390739
587,0.904219258508418
588,1.1174785175905921
589,1.0345215970707664
590,0.7267038212552317
591,1.6116016716272485
592,0.897369112610627
593,0.7691735250948231
594,1.7043557246705434
595,1.6116016716272485
596,0.7050757313369211
597,2.322602409109858
598,1.0967844709685441
599,0.5587392587952961
600,0.5922636143230138
601,0.6058962806373542
602,0.6846978200266055
603,1.0167615696532426
604,1.0967844709685441
605,0.7009036855893654
606,1.0167615696532426
607,1.2403426477968875
608,1.3460536689159404
609,1.4899713567874562
610,1.2087012537204362
611,3.483903613664787
612,0.5640605850695369
613,0.6906864306973922
614,1.1904796267799271
615,1.0345215970707664
616,1.680180466164578
617,0.6749442898267963
618,1.1227746243090309
619,2.467765059679224
620,1.1389684890827187
621,1.301678273237393
622,2.2562423402781477
623,1.808438517016836
624,0.5764122767133955
625,2.7230511003356956
626,1.9105277881387541
627,0.8169153301007087
628,2.0781179449930307
629,1.301678273237393
630,0.97092395790658
631,1.5383470501896461
632,0.8085510093146946
633,1.0255647001264308
634,2.007673268891572
635,0.8460908776043055
636,1.7679510875313844
637,2.5750591927087556
638,0.8521778623352717
639,1.7679510875313844
640,0.6967807227329574
641,0.5820772622339202
642,0.6300676748117168
643,0.7691735250948231
644,1.1786340583542563
645,1.0671416474288538
646,0.974919529749817
647,1.062356258875361
648,1.021144162625886
649,2.889090801575677
650,1.0867222281156217
651,0.8003562355716403
652,1.5793696381947036
653,0.8113200196205669
654,0.7114277649525691
655,2.0965083692850044
656,1.3854119633286872
657,0.8839755437656922
658,2.603356546474786
659,0.5276290550761815
660,3.158739276389407
661,0.48947406142397837
662,1.0482541846425022
663,1.3615255501678478
664,1.8952435658336442
665,0.8371217163576167
666,1.7167061284725038
667,0.8806893893279015
668,0.6654647351943975
669,1.7679510875313844
670,0.48546197895329
671,3.6446991650647003
672,0.3858394881583152
673,0.5907866477037544
674,0.4956180872995931
675,1.3384488459277148
676,0.8003562355716403
677,0.897369112610627
678,0.7029835184842894
679,0.7357311979167873
680,0.776739166325264
681,1.7548551535496706
682,1.2211620913876573
683,0.8430798780398773
684,0.6673392837442409
685,4.555873956330875
686,0.5574245781863659
687,1.9260605343837847
688,0.40358678999864656
689,0.6201713238984438
690,0.8254545147359077
691,1.062356258875361
692,1.112232139573735
693,0.8646184150700932
694,0.7334533923504815
695,1.1786340583542563
696,1.1556363206302709
697,0.8709759034161968
698,4.73810891458411
699,0.68867862130583
700,0.7870612814923772
701,0.840090233082289
702,3.2452800784822675
703,0.6283964077697759
704,0.48546197895329
705,0.38334214519288917
706,1.4101514626738423
707,0.4245617306975009
708,0.5849517178498902
709,1.1389684890827187
710,0.6317478552778814
711,0.4956180872995931
712,1.1904796267799271
713,0.7157264221426148
714,0.7244814854104145
715,1.2274893561098732
716,1.0671416474288538
717,2.1152271940107634
718,0.6201713238984438
719,0.9254118973797091
720,0.5694842445413594
721,2.889090801575677
722,0.7976614334316684
723,1.5186246521102917
724,0.6562477721030624
725,0.9830101482539648
726,0.5708564957330253
727,0.9552638940693771
728,0.48645882079919
729,1.330929470388795
730,0.5574245781863659
731,2.1734444562312434
732,2.300052871157335
733,0.8491234613950018
734,0.8839755437656922
735,0.8872863135925301
736,1.0124164347401945
737,1.1335188790871078
738,0.7200773426419621
739,0.7742008030366193
740,1.4806590358075344
741,0.43952772862561323
742,0.7976614334316684
743,0.8872863135925301
744,0.6437647981771889
745,0.6351352432418379
746,0.9552638940693771
747,1.4534076425104634
748,0.5600601553881928
749,1.1786340583542563
750,0.8254545147359077
751,0.602812839005612
752,0.7357311979167873
753,1.1845272286460276
754,1.2668740413326498
755,1.0719703426660883
756,0.7497007776240681
757,0.5574245781863659
758,1.1070347931271285
759,1.1786340583542563
760,0.5952398133899636
761,0.6749442898267963
762,0.5667594395435539
763,3.4334122569450076
764,1.1070347931271285
765,0.6074498608441167
766,0.752080780092716
767,1.680180466164578
768,0.6508391366186965
769,0.5708564957330253
770,1.1389684890827187
771,2.5473703841850055
772,1.1786340583542563
773,0.8197420267446558
774,1.7292368301401864
775,0.5072921750090054
776,2.7871228909318297
777,0.8341741046803012
778,0.8371217163576167
779,0.9591313592275527
780,0.8003562355716403
781,1.112232139573735
782,1.0436363247982623
783,0.8614743481062019
784,0.7334533923504815
785,1.0081082796987468
786,1.101885794089328
787,1.3460536689159404
788,1.5689102366172551
789,1.021144162625886
790,1.1556363206302709
791,0.8491234613950018
792,1.0482541846425022
793,0.9476217829168221
794,2.7871228909318297
795,1.0671416474288538
796,0.5051288821518242
797,0.9146928406533031
798,1.0345215970707664
799,0.7426503000915533
800,0.8552543167119333
801,0.7009036855893654
802,2.961318071615069
803,0.7691735250948231
804,0.7244814854104145
805,1.0390589724965154
806,0.5264565460649011
807,0.8341741046803012
808,1.3384488459277148
809,3.2452800784822675
810,1.1227746243090309
811,1.5484016060732386
812,1.2668740413326498
813,0.7666842903857783
814,0.7923259054488478
815,0.9111747912661751
816,0.7976614334316684
817,3.7016475895188363
818,1.2534679668211932
819,4.230454388021527
820,3.1171769174895463
821,1.990802064951307
822,2.5473703841850055
823,1.8653972104661851
824,0.7114277649525691
825,1.2403426477968875
826,0.7092977417042081
827,1.0529130921298022
828,1.3234941102190252
829,1.0345215970707664
830,0.3808769223942211
831,0.7135706196662817
832,0.3922275591543138
833,0.7135706196662817
834,0.7691735250948231
835,3.0766941003792923
836,0.5708564957330253
837,3.201424942286561
838,2.369054457292055
839,3.8210555762775082
840,0.7114277649525691
841,0.7792942293723866
842,1.2601353496234335
843,0.8430798780398773
844,0.6866824513890015
845,0.8460908776043055
846,0.9438463973275121
847,0.8839755437656922
848,1.4018073711787309
849,0.4998005184160454
850,2.369054457292055
851,1.6338306602014174
852,1.0124164347401945
853,3.7016475895188363
854,1.3460536689159404
855,1.1281211701390739
856,1.3384488459277148
857,3.9484240954867587
858,0.7642111152555017
859,0.7311896473123627
860,0.8312471779972124
861,1.0081082796987468
862,1.8223495825323501
863,0.97092395790658
864,1.6007124711432805
865,1.2148997216882333
866,0.8030693075566289
867,1.1904796267799271
868,0.5561160697868675
869,0.7222727003939192
870,0.8677855154915953
871,1.0768429351327524
872,0.9111747912661751
873,0.7568864080805289
874,0.6300676748117168
875,0.9254118973797091
876,0.7200773426419621
877,2.2349570351811843
878,2.9247585892494508
879,1.0345215970707664
880,0.7426503000915533
881,4.555873956330875
882,1.1904796267799271
883,4.156235889986061
884,2.4174025074408725
885,1.2875295963543778
886,3.1171769174895463
887,3.1171769174895463
888,1.6116016716272485
889,1.3234941102190252
890,4.73810891458411
891,1.2736851920925027
892,1.3384488459277148
893,0.8646184150700932
894,0.7289398330129401
895,2.9988031104962722
896,0.7357311979167873
897,1.5383470501896461
898,1.0817600261607558
899,1.1070347931271285
900,0.6947373775050015
901,1.3615255501678478
902,1.8364763234822132
903,1.5585884587447731
904,0.7157264221426148
905,0.921811072876286
906,1.0576135970053817
907,0.5982460750737513
908,0.7222727003939192
909,1.9742120477433793
910,2.1342832948577075
911,0.6201713238984438
912,0.5835109500719348
913,1.0081082796987468
914,0.6866824513890015
915,1.0167615696532426
916,2.0781179449930307
917,0.936385160985002
918,0.7178952900885016
919,1.161301204554929
920,4.015346537783144
921,1.4101514626738423
922,0.9076837001118986
923,1.2403426477968875
924,1.0436363247982623
925,3.201424942286561
926,2.467765059679224
927,0.5792309186533142
928,1.7548551535496706
929,0.7426503000915533
930,3.535902175062769
931,1.0719703426660883
932,1.94184791581316
933,1.7548551535496706
934,0.6562477721030624
935,1.37735724261166
936,2.9988031104962722
937,0.9630302671918923
938,0.9591313592275527
939,1.8508237947594182
940,1.2668740413326498
941,0.752080780092716
942,0.9146928406533031
943,0.7135706196662817
944,3.589476450442508
945,0.97092395790658
946,1.1389684890827187
947,0.7311896473123627
948,0.940100975115895
949,1.1786340583542563
950,1.3384488459277148
951,1.2736851920925027
952,0.904219258508418
953,0.5299898114747327
954,0.8113200196205669
955,0.940100975115895
956,0.6267339834105966
957,1.3161413651622529
958,1.6338306602014174
959,1.0671416474288538
960,1.0482541846425022
961,1.692181755208611
962,0.8806893893279015
963,1.5284222305110033
964,0.7870612814923772
965,4.015346537783144
966,0.8371217163576167
967,2.6322827303245058
968,1.2805699769146244
969,2.889090801575677
970,1.2875295963543778
971,4.084576650503544
972,0.40358678999864656
973,0.49355301193584483
974,0.8341741046803012
975,0.6267339834105966
976,0.7267038212552317
977,2.345598472566391
978,2.603356546474786
979,0.5548136902323314
980,1.5383470501896461
981,1.330929470388795
982,0.7742008030366193
983,1.6338306602014174
984,0.8646184150700932
985,0.7267038212552317
986,1.2274893561098732
987,0.4315217590695911
988,0.47286516113613875
989,0.47956567961377633
990,1.0768429351327524
991,1.6338306602014174
992,2.345598472566391
993,0.7844551183086276
994,0.8113200196205669
995,0.6866824513890015
996,0.44034469466395076
997,0.39418543382563315
998,0.4098710133723279
999,0.4834805014881745
1000,0.5792309186533142
1001,0.5183926602389618
1002,1.6451767064528162
1003,1.1070347931271285
1004,1.1500264355786676
1005,0.5288067985026909
1006,0.6866824513890015
1007,2.4174025074408725
1008,1.5284222305110033
1009,1.1335188790871078
1010,1.4271412393325633
1011,1.3615255501678478
1012,2.9988031104962722
1013,1.3537454041668886
1014,1.5186246521102917
1015,1.9105277881387541
1016,1.8364763234822132
1017,1.4994015552481361
1018,1.0671416474288538
1019,1.5689102366172551
1020,1.0081082796987468
1021,0.8646184150700932
1022,1.2601353496234335
1023,1.6683482093606024
1024,0.904219258508418
1025,1.003836634445786
1026,0.7949847172120991
1027,0.776739166325264
1028,0.8872863135925301
1029,0.7844551183086276
1030,0.6692244229638574
1031,0.48947406142397837
1032,0.7357311979167873
1033,0.9954010324756535
1034,1.0167615696532426
1035,0.7071804350125538
1036,1.112232139573735
1037,3.88369583162632
1038,3.9484240954867587
1039,0.6562477721030624
1040,4.4699140703623685
1041,1.161301204554929
1042,0.5952398133899636
1043,1.8508237947594182
1044,3.9484240954867587
1045,1.5585884587447731
1046,2.6322827303245058
1047,1.4018073711787309
1048,1.8223495825323501
1049,1.0255647001264308
1050,0.7403295179037672
1051,1.2403426477968875
1052,1.4994015552481361
1053,2.961318071615069
1054,0.5849517178498902
1055,0.9326986052330926
1056,1.8508237947594182
1057,0.9830101482539648
1058,1.2736851920925027
1059,0.7642111152555017
1060,4.230454388021527
1061,0.8225883532264081
1062,0.6137446780549366
1063,1.1335188790871078
1064,1.7292368301401864
1065,1.2148997216882333
1066,3.535902175062769
1067,0.8939828140724737
1068,1.233882529839612
1069,1.5899694344241981
1070,2.7230511003356956
1071,3.0372493042205835
1072,3.4334122569450076
1073,1.7548551535496706
1074,1.5484016060732386
1075,1.808438517016836
1076,1.0719703426660883
1077,0.616941264919806
1078,1.0817600261607558
1079,1.3088698659072129
1080,1.0867222281156217
1081,0.7029835184842894
1082,0.7544759418127565
1083,1.2736851920925027
1084,0.7792942293723866
1085,3.4334122569450076
1086,1.8223495825323501
1087,0.7200773426419621
1088,0.8741898366391347
1089,1.6007124711432805
1090,0.7792942293723866
1091,1.3537454041668886
1092,1.2468707669958186
1093,1.1786340583542563
1094,0.8085510093146946
1095,1.4185954834084162
1096,2.8542824786651266
1097,1.4534076425104634
1098,1.3615255501678478
1099,0.9146928406533031
1100,2.8542824786651266
1101,1.8653972104661851
1102,0.8003562355716403
1103,1.0345215970707664
1104,1.6566814386657729
1105,0.7497007776240681
1106,1.1964921501475025
1107,0.9591313592275527
1108,2.2779369781654375
1109,0.7617538447884422
1110,0.5252892366501231
1111,0.8839755437656922
1112,1.2025657143614494
1113,1.0529130921298022
1114,0.4874597648749085
1115,0.9290409636439432
1116,0.6526320818986378
1117,0.8741898366391347
1118,1.808438517016836
1119,1.2148997216882333
1120,0.49665711892915204
1121,1.101885794089328
1122,0.9789481228479567
1123,0.5922636143230138
1124,1.1389684890827187
1125,1.0671416474288538
1126,1.692181755208611
1127,1.2468707669958186
1128,0.7818661575221304
1129,1.4357905801770032
1130,0.5372005572090828
1131,0.9290409636439432
1132,0.5835109500719348
1133,0.46726912372624363
1134,0.6788121654131963
1135,0.7976614334316684
1136,1.692181755208611
1137,1.680180466164578
1138,1.2875295963543778
1139,2.1342832948577075
1140,0.5150118385417511
1141,1.1670219001438695
1142,0.5778181603151354
1143,0.5446102200671391
1144,0.97092395790658
1145,0.5820772622339202
1146,1.5689102366172551
1147,0.9514274928883756
1148,0.7311896473123627
1149,0.9871060238716897
1150,1.1335188790871078
1151,4.156235889986061
1152,1.0719703426660883
1153,2.024832869480389
1154,1.4445454007878384
1155,1.4271412393325633
1156,1.4018073711787309
1157,1.1786340583542563
1158,0.8677855154915953
1159,0.5458650823253584
1160,0.921811072876286
1161,0.8646184150700932
1162,2.467765059679224
1163,0.8521778623352717
1164,0.6692244229638574
1165,2.0600473541670046
1166,0.5982460750737513
1167,4.30737174053101
1168,1.3537454041668886
1169,0.3064753502318312
1170,0.47098498156899704
1171,0.44614961530923825
1172,0.6267339834105966
1173,0.44281391725085145
1174,0.6846978200266055
1175,2.961318071615069
1176,1.0482541846425022
1177,0.5218181623991311
1178,0.9591313592275527
1179,0.48546197895329
1180,0.45124846805562957
1181,2.4174025074408725
1182,0.47381089145841104
1183,0.7244814854104145
1184,0.8906219764255847
1185,0.5359851713330441
1186,1.0917301646507167
1187,1.2274893561098732
1188,0.9111747912661751
1189,0.7617538447884422
1190,1.1556363206302709
1191,1.1389684890827187
1192,0.7289398330129401
1193,0.44699140703623685
1194,0.48546197895329
1195,0.49355301193584483
1196,0.4925269141979325
1197,0.4925269141979325
1198,0.43073717405310097
1199,0.4419877718828461
1200,1.1389684890827187
1201,0.45297408361224767
1202,0.8906219764255847
1203,0.7029835184842894
1204,0.5408800130803779
1205,0.48645882079919
1206,1.0436363247982623
1207,0.5359851713330441
1208,0.9514274928883756
1209,1.3615255501678478
1210,0.4915050741269824
1211,1.1281211701390739
1212,0.5893170291771281
1213,0.48645882079919
1214,1.2087012537204362
1215,0.49665711892915204
1216,0.4757137464441878
1217,0.9254118973797091
1218,1.1174785175905921
1219,1.94184791581316
1220,1.1335188790871078
1221,3.483903613664787
1222,1.0576135970053817
1223,1.0124164347401945
1224,0.47956567961377633
1225,4.084576650503544
1226,0.8939828140724737
1227,0.6267339834105966
1228,1.0576135970053817
1229,0.6947373775050015
1230,0.7691735250948231
1231,1.2668740413326498
1232,0.9438463973275121
1233,1.5484016060732386
1234,2.4174025074408725
1235,1.0671416474288538
1236,1.1904796267799271
1237,1.0255647001264308
1238,1.1174785175905921
1239,0.6437647981771889
1240,0.550942897044664
1241,0.6562477721030624
1242,1.3935614454659149
1243,1.1670219001438695
1244,0.6526320818986378
1245,0.9290409636439432
1246,1.3460536689159404
1247,0.4049665738960778
1248,0.47956567961377633
1249,0.4925269141979325
1250,0.5372005572090828
1251,0.602812839005612
1252,0.7691735250948231
1253,2.493741533991637
1254,1.4357905801770032
1255,0.68867862130583
1256,0.8839755437656922
1257,0.747335790943866
1258,0.5241270923212511
1259,0.6267339834105966
1260,1.990802064951307
1261,0.8430798780398773
1262,1.5585884587447731
1263,0.8806893893279015
1264,0.7976614334316684
1265,2.8203029253476846
1266,0.6788121654131963
